VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount

B02869,2017-03-30 22:19:37,,66,
B02889,2017-03-08 14:39:42,,16,
B01626,2017-03-25 02:16:00,,,
B02872,2017-03-14 15:53:58,,246,
B02864,2017-03-21 04:34:36,,61,
B02682,2017-03-25 23:14:02,,239,
B02864,2017-03-24 08:31:28,,219,
B02510,2017-03-28 21:41:04,,159,
B02682,2017-03-09 16:51:24,,138,
B02878,2017-03-11 00:05:48,,211,
B01065,2017-03-11 13:35:00,,,
B02914,2017-03-10 18:39:46,,,
B01362,2017-03-21 06:03:00,,,
B02888,2017-03-03 13:40:11,,22,
B02882,2017-03-18 21:27:18,,255,
B02510,2017-03-12 13:40:52,,114,
B02836,2017-03-26 17:31:28,,14,
B02867,2017-03-08 16:10:14,,48,
B02882,2017-03-05 12:37:02,,158,
B02510,2017-03-26 12:12:47,,244,
B02914,2017-03-20 15:10:45,,,
B01626,2017-03-13 12:12:00,,,
B02764,2017-03-15 22:57:00,,144,
B00037,2017-03-28 02:44:00,,,
B02914,2017-03-07 08:57:56,,,
B02395,2017-03-21 01:08:57,,80,
B02617,2017-03-09 10:25:02,,94,
B02865,2017-03-11 23:25:14,,132,
B02876,2017-03-31 23:35:21,,41,
B02510,2017-03-19 04:02:05,,261,
B01875,2017-03-16 23:26:00,,,
B02866,2017-03-03 13:34:39,,4,
B02765,2017-03-30 09:47:37,,198,
B01777,2017-03-24 20:59:00,,,
B02869,2017-03-26 15:16:32,,233,
B02764,2017-03-12 18:44:59,,204,
B02836,2017-03-11 01:53:14,,126,
B02682,2017-03-09 23:57:24,,138,
B02800,2017-03-22 15:00:25,,239,
B02634,2017-03-12 11:18:00,,,
B02682,2017-03-15 11:19:01,,26,
B02864,2017-03-12 20:30:07,,39,
B02870,2017-03-07 15:49:15,,148,
B02876,2017-03-09 14:25:38,,173,
B02866,2017-03-28 16:52:07,,209,
B02867,2017-03-17 22:20:16,,237,
B02682,2017-03-21 07:30:12,,79,
B02682,2017-03-11 00:02:50,,148,
B02835,2017-03-28 11:48:02,,255,
B02907,2017-03-07 22:29:00,,,
B02764,2017-03-11 12:36:45,,238,
B02764,2017-03-25 20:57:17,,73,
B02764,2017-03-25 14:43:28,,68,
B01312,2017-03-06 07:31:00,,,
B02864,2017-03-18 21:50:46,,255,
B02869,2017-03-04 11:44:56,,17,
B02914,2017-03-01 21:01:25,,,
B02510,2017-03-03 21:50:15,,263,
B00887,2017-03-29 22:33:00,,,
B02764,2017-03-05 16:25:31,,93,
B02510,2017-03-04 01:55:44,,68,
B02510,2017-03-26 18:39:49,,129,
B02882,2017-03-12 19:48:33,,259,
B02914,2017-03-11 09:47:04,,,
B02682,2017-03-21 20:46:28,,232,
B02880,2017-03-05 13:17:45,,132,
B02879,2017-03-15 17:58:16,,144,
B02880,2017-03-06 09:41:44,,170,
B01145,2017-03-29 11:54:00,,,
B02876,2017-03-28 01:03:43,,48,
B02887,2017-03-13 13:07:00,,66,
B02867,2017-03-03 08:54:43,,37,
B02876,2017-03-28 21:09:15,,51,
B02765,2017-03-22 08:31:07,,143,
B02510,2017-03-29 08:48:17,,62,
B00937,2017-03-15 20:41:00,,,
B01338,2017-03-21 00:04:00,,,
B02765,2017-03-12 03:29:02,,90,
B02764,2017-03-30 14:21:54,,113,
B02764,2017-03-24 07:56:46,,143,
B02871,2017-03-18 09:56:16,,170,
B00693,2017-03-20 00:36:00,,,
B02867,2017-03-27 04:22:42,,224,
B01506,2017-03-13 06:25:00,,179,
B02835,2017-03-25 20:51:53,,132,
B02764,2017-03-05 16:00:41,,238,
B02872,2017-03-11 07:44:11,,179,
B02880,2017-03-19 05:45:29,,80,
B02765,2017-03-02 12:52:50,,159,
B02800,2017-03-14 07:14:34,,238,
B02871,2017-03-19 21:39:06,,32,
B02682,2017-03-26 21:17:07,,79,
B02880,2017-03-15 03:16:38,,116,
B02510,2017-03-29 05:52:59,,177,
B01285,2017-03-09 07:59:00,,,
B00256,2017-03-27 05:30:00,,,
B02764,2017-03-16 08:11:50,,249,
B02510,2017-03-26 21:54:07,,67,
B00647,2017-03-08 18:28:00,,,
B02800,2017-03-19 11:22:10,,125,
B02835,2017-03-11 14:20:48,,4,
B00457,2017-03-18 21:17:00,,,
B02617,2017-03-27 13:32:05,,239,
B02835,2017-03-11 11:53:08,,164,
B02764,2017-03-05 01:11:45,,66,
B02866,2017-03-03 10:31:23,,162,
B02138,2017-03-20 11:19:55,,,
B00037,2017-03-13 10:10:00,,,
B02867,2017-03-24 19:18:08,,125,
B02764,2017-03-12 17:35:51,,222,
B02510,2017-03-24 08:30:05,,61,
B02907,2017-03-20 20:13:00,,,
B02907,2017-03-06 15:34:00,,,
B02880,2017-03-11 22:18:57,,243,
B02884,2017-03-26 18:59:41,,163,
B00937,2017-03-04 21:46:00,,,
B02682,2017-03-08 22:11:24,,132,
B00647,2017-03-27 10:10:00,,,
B02869,2017-03-25 18:43:25,,37,
B02914,2017-03-22 08:23:48,,,
B00948,2017-03-06 11:57:00,,,
B02882,2017-03-02 20:01:39,,106,
B02876,2017-03-25 07:20:19,,132,
B02764,2017-03-21 10:04:50,,79,
B02836,2017-03-08 19:58:11,,92,
B02872,2017-03-11 13:37:53,,234,
B02800,2017-03-15 17:13:44,,161,
B00350,2017-03-03 10:05:00,,,
B02512,2017-03-23 19:55:16,,163,
B02875,2017-03-15 19:26:22,,186,
B02882,2017-03-26 07:35:21,,74,
B01506,2017-03-19 09:02:00,,223,
B02836,2017-03-26 23:43:31,,119,
B01346,2017-03-06 19:22:00,,,
B02835,2017-03-03 09:43:14,,169,
B02888,2017-03-09 12:07:51,,164,
B02914,2017-03-05 10:41:05,,,
B02870,2017-03-17 22:34:14,,254,
B02682,2017-03-14 22:04:08,,7,
B02877,2017-03-08 22:51:53,,234,
B02836,2017-03-28 19:14:42,,230,
B02682,2017-03-16 19:48:06,,158,
B02682,2017-03-29 17:42:58,,211,
B02865,2017-03-04 22:51:55,,224,
B01923,2017-03-14 04:30:00,,,
B02879,2017-03-07 14:42:52,,17,
B01065,2017-03-29 14:29:00,,,
B02764,2017-03-29 13:45:59,,91,
B02872,2017-03-12 09:53:40,,68,
B02869,2017-03-11 16:39:41,,50,
B02510,2017-03-19 01:53:28,,132,
B02867,2017-03-28 19:00:34,,61,
B02877,2017-03-20 22:34:34,,230,
B02882,2017-03-01 20:37:01,,225,
B02882,2017-03-25 10:27:39,,90,
B01362,2017-03-06 12:27:00,,,
B02510,2017-03-17 15:50:23,,205,
B02617,2017-03-06 03:01:23,,114,
B02682,2017-03-16 14:56:44,,220,
B00029,2017-03-18 22:19:00,,259,0
B02866,2017-03-13 17:32:44,,238,
B02876,2017-03-11 11:14:14,,75,
B02617,2017-03-30 20:00:58,,70,
B02870,2017-03-08 09:55:25,,79,
B02800,2017-03-26 20:20:52,,230,
B02800,2017-03-25 14:17:10,,137,
B02546,2017-03-22 01:00:00,,,
B02871,2017-03-18 23:36:10,,24,
B02836,2017-03-24 22:00:22,,164,
B02882,2017-03-10 07:03:40,,22,
B02682,2017-03-27 17:24:33,,151,
B02880,2017-03-24 21:55:37,,4,
B02510,2017-03-06 23:57:01,,76,
B02800,2017-03-15 17:04:06,,231,
B02510,2017-03-17 05:21:14,,137,
B02836,2017-03-04 21:21:07,,61,
B02836,2017-03-23 20:15:07,,142,
B02764,2017-03-09 20:55:06,,72,
B02800,2017-03-19 13:01:37,,262,
B02869,2017-03-30 13:56:13,,141,
B02395,2017-03-26 14:07:14,,181,
B02510,2017-03-21 08:19:11,,239,
B02872,2017-03-13 23:06:06,,48,
B02867,2017-03-19 01:14:57,,113,
B02510,2017-03-19 10:49:13,,152,
B00037,2017-03-06 10:15:00,,,
B01667,2017-03-06 12:49:00,,,
B02510,2017-03-05 18:54:14,,79,
B00837,2017-03-25 05:30:00,,,
B02512,2017-03-29 21:18:42,,170,
B02882,2017-03-03 20:38:08,,97,
B02882,2017-03-02 16:02:24,,144,
B02835,2017-03-27 06:47:55,,76,
B02764,2017-03-22 13:39:36,,170,
B01717,2017-03-31 07:10:00,,,
B02510,2017-03-26 12:12:18,,181,
B00948,2017-03-31 16:00:00,,,
B02682,2017-03-30 20:42:29,,186,
B02914,2017-03-02 20:48:25,,,
B02875,2017-03-01 10:55:20,,224,
B02914,2017-03-14 19:00:34,,,
B02914,2017-03-04 12:09:13,,,
B02510,2017-03-20 21:09:56,,80,
B02880,2017-03-08 17:15:40,,246,
B02888,2017-03-08 23:55:42,,256,
B01432,2017-03-28 08:30:10,,,
B02653,2017-03-03 17:44:00,,,
B00625,2017-03-26 22:41:00,,,
B02889,2017-03-04 13:58:52,,112,
B02800,2017-03-28 07:44:06,,233,
B02880,2017-03-31 15:07:52,,245,
B02867,2017-03-31 19:02:46,,7,
B02510,2017-03-31 22:53:47,,132,
B02682,2017-03-28 02:39:54,,13,
B02914,2017-03-27 17:40:09,,,
B01667,2017-03-27 07:45:00,,,
B02682,2017-03-16 17:56:16,,138,
B01146,2017-03-11 21:30:00,,,
B02866,2017-03-27 23:09:23,,166,
B01730,2017-03-30 08:00:00,,,
B02870,2017-03-10 22:27:28,,43,
B02800,2017-03-11 13:24:11,,239,
B02764,2017-03-22 05:24:09,,74,
B02865,2017-03-05 04:34:59,,61,
B02836,2017-03-28 21:36:24,,141,
B02510,2017-03-04 20:13:33,,48,
B02833 ,2017-03-09 13:11:00,,116,0
B02765,2017-03-18 01:03:02,,164,
B00821,2017-03-12 04:31:00,,,
B02510,2017-03-20 01:52:09,,231,
B02682,2017-03-28 00:28:01,,162,
B02395,2017-03-23 19:21:29,,238,
B02914,2017-03-10 20:56:08,,,
B02510,2017-03-25 20:00:25,,256,
B02553,2017-03-08 23:32:00,,,
B02800,2017-03-28 11:51:13,,79,
B02871,2017-03-23 17:19:22,,61,
B02914,2017-03-19 12:10:06,,,
B02682,2017-03-10 23:27:40,,223,
B02510,2017-03-09 22:56:42,,164,
B02764,2017-03-13 12:46:57,,246,
B02899,2017-03-13 11:37:00,,,
B02764,2017-03-31 17:59:10,,142,
B02682,2017-03-10 09:16:54,,37,
B01717,2017-03-30 21:06:00,,,
B02882,2017-03-07 20:39:25,,117,
B02867,2017-03-09 08:30:58,,158,
B01717,2017-03-16 22:00:00,,,
B02880,2017-03-18 19:56:31,,238,
B00037,2017-03-12 06:54:00,,,
B01534,2017-03-01 03:04:00,,,
B01996,2017-03-17 09:46:00,,,
B00647,2017-03-24 20:54:00,,,
B02882,2017-03-02 14:34:22,,263,
B02882,2017-03-20 22:56:58,,36,
B01056,2017-03-04 02:52:00,,,
B02510,2017-03-22 22:37:52,,158,
B02876,2017-03-05 21:23:55,,244,
B02634,2017-03-14 02:03:00,,,
B02682,2017-03-22 20:21:52,,237,
B01482,2017-03-10 05:49:00,,,
B02887,2017-03-11 02:02:41,,168,
B02510,2017-03-24 02:21:40,,37,
B01364,2017-03-11 13:26:00,,129,
B02867,2017-03-11 21:13:42,,69,
B01066,2017-03-17 22:49:00,,129,
B02882,2017-03-22 09:48:34,,127,
B02764,2017-03-17 07:36:50,,201,
B02882,2017-03-05 20:06:53,,48,
B02867,2017-03-06 14:27:43,,150,
B01445,2017-03-23 09:30:00,,,
B02879,2017-03-12 12:40:00,,137,
B02764,2017-03-04 02:15:55,,249,
B02888,2017-03-05 00:57:56,,255,
B02867,2017-03-06 19:57:36,,65,
B02510,2017-03-21 21:10:29,,223,
B02869,2017-03-10 07:21:34,,72,
B02889,2017-03-07 16:22:32,,231,
B02870,2017-03-21 19:37:43,,79,
B02876,2017-03-31 11:03:38,,48,
B02914,2017-03-22 13:01:01,,,
B02877,2017-03-28 19:08:56,,236,
B02888,2017-03-31 01:13:43,,13,
B02510,2017-03-22 18:42:50,,14,
B02835,2017-03-18 20:01:22,,67,
B02510,2017-03-27 13:10:47,,230,
B00647,2017-03-03 10:26:00,,,
B02864,2017-03-12 05:32:42,,61,
B02800,2017-03-03 06:17:16,,239,
B02764,2017-03-21 21:17:11,,164,
B02682,2017-03-28 19:41:38,,211,
B02395,2017-03-14 03:36:20,,145,
B02871,2017-03-11 16:17:55,,45,
B02437,2017-03-13 09:28:00,,,
B00337,2017-03-07 12:30:00,,,
B02546,2017-03-04 09:40:00,,,
B02883,2017-03-03 21:40:01,,48,
B02864,2017-03-02 12:01:39,,123,
B02682,2017-03-09 08:38:14,,143,
B02867,2017-03-25 16:10:48,,68,
B02510,2017-03-20 22:18:18,,67,
B02682,2017-03-10 08:12:11,,173,
B02682,2017-03-29 10:54:40,,132,
B02800,2017-03-13 11:36:44,,13,
B02882,2017-03-23 20:39:33,,76,
B00823,2017-03-15 07:00:00,,54,0
B02914,2017-03-31 18:30:28,,,
B02870,2017-03-31 21:43:44,,4,
B02876,2017-03-04 18:20:10,,82,
B00449,2017-03-24 06:17:00,,,
B02867,2017-03-22 13:17:55,,132,
B01338,2017-03-28 05:09:00,,,
B00375,2017-03-04 19:49:00,,,
B01482,2017-03-21 01:07:00,,,
B02800,2017-03-29 19:37:18,,211,
B02836,2017-03-15 16:43:42,,181,
B02510,2017-03-23 20:43:46,,234,
B02878,2017-03-30 18:01:29,,91,
B02682,2017-03-23 08:46:41,,151,
B02878,2017-03-23 13:38:43,,148,
B02800,2017-03-28 18:00:06,,238,
B02876,2017-03-07 10:30:23,,164,
B02682,2017-03-13 12:25:09,,246,
B01777,2017-03-16 21:14:00,,,
B02880,2017-03-13 17:52:42,,161,
B02871,2017-03-05 19:45:18,,48,
B00889,2017-03-15 13:38:00,,,
B02882,2017-03-11 12:31:19,,211,
B02764,2017-03-19 23:59:18,,244,
B02764,2017-03-02 01:06:27,,230,
B02914,2017-03-11 04:37:32,,,
B02682,2017-03-16 20:25:39,,74,
B02883,2017-03-26 21:26:02,,225,
B02878,2017-03-18 15:36:15,,189,
B02882,2017-03-04 08:20:17,,263,
B02869,2017-03-24 11:16:24,,230,
B01452,2017-03-05 13:56:00,,,
B00823,2017-03-11 01:12:59,,40,
B02836,2017-03-08 01:24:46,,231,
B02510,2017-03-16 23:17:12,,45,
B02764,2017-03-04 18:04:29,,158,
B02836,2017-03-06 21:33:28,,134,
B02914,2017-03-19 17:31:16,,,
B02682,2017-03-05 11:34:38,,50,
B02884,2017-03-26 14:14:00,,152,
B02871,2017-03-26 09:46:44,,4,
B02869,2017-03-23 23:10:04,,47,
B02914,2017-03-26 19:30:13,,,
B02880,2017-03-12 00:47:42,,231,
B02510,2017-03-02 21:20:06,,138,
B02836,2017-03-08 12:55:21,,42,
B02682,2017-03-16 15:57:19,,230,
B02914,2017-03-11 11:43:04,,,
B01308,2017-03-22 01:26:00,,,
B02870,2017-03-01 07:10:16,,247,
B02800,2017-03-10 23:00:27,,79,
B02882,2017-03-05 13:29:37,,87,
B02764,2017-03-20 03:48:22,,37,
B02882,2017-03-22 12:15:45,,150,
B02866,2017-03-07 01:34:04,,79,
B01764,2017-03-13 04:00:00,,,
B02510,2017-03-01 20:36:41,,94,
B02914,2017-03-05 17:35:26,,,
B02882,2017-03-13 22:14:45,,42,
B01282,2017-03-21 13:29:59,,,
B02682,2017-03-21 11:45:55,,131,
B02682,2017-03-28 07:59:56,,90,
B02882,2017-03-01 16:57:57,,238,
B00919,2017-03-09 09:58:00,,,
B00008,2017-03-01 00:30:00,,,
B02682,2017-03-28 19:47:23,,237,
B01777,2017-03-27 00:15:00,,,
B02510,2017-03-22 16:17:57,,181,
B02889,2017-03-20 23:19:55,,254,
B02764,2017-03-26 23:53:31,,138,
B02876,2017-03-06 16:32:09,,80,
B02877,2017-03-02 07:25:20,,174,
B02800,2017-03-17 13:38:15,,262,
b01091,2017-03-28 07:41:31,,,
B02682,2017-03-01 16:12:01,,162,
B02914,2017-03-23 22:38:57,,,
B02682,2017-03-29 21:30:31,,231,
B01332,2017-03-27 15:25:00,,,
B02887,2017-03-08 17:06:49,,71,
B02914,2017-03-19 14:00:35,,,
B02510,2017-03-30 22:15:18,,211,
B02510,2017-03-12 17:52:10,,158,
B02682,2017-03-11 13:11:10,,168,
B02914,2017-03-10 22:23:41,,,
B02889,2017-03-26 21:26:31,,232,
B02867,2017-03-04 21:03:13,,97,
B00937,2017-03-11 08:57:00,,,
B02510,2017-03-08 02:37:29,,65,
B00802,2017-03-22 10:00:00,,,
B02395,2017-03-04 10:07:15,,237,
B02764,2017-03-27 10:12:56,,238,
B02103,2017-03-07 10:00:00,,,
B02491,2017-03-17 07:00:00,,,
B02682,2017-03-28 10:21:42,,62,
B02510,2017-03-08 10:00:48,,26,
B02510,2017-03-03 11:10:52,,152,
B02882,2017-03-04 21:41:47,,198,
B02914,2017-03-18 22:51:47,,,
B02617,2017-03-04 04:26:25,,148,
B02836,2017-03-15 18:41:43,,134,
B01051,2017-03-05 22:04:00,,,
B02865,2017-03-02 13:30:27,,186,
B02512,2017-03-16 14:19:06,,236,
B02510,2017-03-26 21:16:37,,42,
B02764,2017-03-13 00:31:14,,70,
B02395,2017-03-25 10:53:03,,129,
B01651,2017-03-24 08:41:00,,,
B02883,2017-03-09 22:50:34,,166,
B02682,2017-03-11 23:48:02,,186,
B02864,2017-03-03 07:52:49,,52,
B00350,2017-03-03 14:40:00,,,
B02864,2017-03-13 16:42:37,,89,
B02765,2017-03-27 13:38:29,,193,
B02510,2017-03-23 01:18:03,,48,
B01469,2017-03-10 10:47:00,,,
B02882,2017-03-11 15:50:50,,29,
B02836,2017-03-07 23:41:40,,49,
B02871,2017-03-06 09:43:36,,246,
B02914,2017-03-25 11:30:30,,,
B02876,2017-03-02 08:41:25,,33,
B02682,2017-03-21 18:28:50,,231,
B02682,2017-03-28 19:07:21,,88,
B00248,2017-03-15 17:13:00,,,
B02872,2017-03-26 14:12:38,,113,
B01285,2017-03-17 08:56:00,,,
B00937,2017-03-04 08:51:00,,,
B01509,2017-03-10 01:47:00,,,
B01145,2017-03-06 17:48:00,,,
B02764,2017-03-23 12:58:04,,75,
B02510,2017-03-04 20:35:56,,161,
B02764,2017-03-15 20:06:44,,65,
B02914,2017-03-27 12:49:44,,,
B02764,2017-03-14 12:23:37,,48,
B02870,2017-03-11 21:49:09,,107,
B02888,2017-03-22 01:15:49,,181,
B02866,2017-03-30 08:15:18,,61,
B02876,2017-03-09 08:55:36,,14,
B02872,2017-03-04 02:05:12,,181,
B02888,2017-03-30 16:54:07,,155,
B02880,2017-03-20 18:37:32,,188,
B01259,2017-03-14 03:34:00,,,
B02879,2017-03-10 09:59:12,,148,
B02875,2017-03-12 22:25:30,,254,
B02865,2017-03-25 20:14:20,,48,
B02887,2017-03-10 11:05:20,,41,
B02510,2017-03-04 20:38:06,,195,
B02887,2017-03-01 09:56:21,,92,
B02866,2017-03-17 08:01:55,,121,
B02004,2017-03-16 22:07:00,,,
B02510,2017-03-22 10:20:45,,69,
B02914,2017-03-10 01:15:35,,,
B02510,2017-03-25 18:40:57,,112,
B01233,2017-03-03 10:53:00,,81,
B02510,2017-03-01 19:31:48,,246,
B02764,2017-03-18 21:39:37,,165,
B02510,2017-03-07 11:59:28,,258,
B00475,2017-03-11 11:10:00,,,
B02682,2017-03-18 22:34:15,,249,
B02883,2017-03-04 12:15:14,,76,
B02800,2017-03-23 17:21:41,,114,
B02864,2017-03-02 23:56:32,,167,
B02617,2017-03-10 16:20:27,,17,
B02677,2017-03-16 20:14:00,,,
B02907,2017-03-04 01:37:00,,,
B02510,2017-03-02 14:55:06,,177,
B02510,2017-03-13 17:39:19,,4,
B02416,2017-03-04 03:14:59,,,
B02510,2017-03-26 17:25:38,,144,
B01751,2017-03-08 11:41:00,,,
B02510,2017-03-01 07:15:34,,78,
B02510,2017-03-21 12:51:45,,148,
B02395,2017-03-14 18:37:21,,181,
B02101,2017-03-22 20:30:00,,,
B02800,2017-03-25 19:25:18,,229,
B02764,2017-03-23 20:52:25,,94,
B02882,2017-03-20 15:58:13,,37,
B02889,2017-03-28 03:46:27,,159,
B01386,2017-03-10 08:24:00,,198,0
B02764,2017-03-25 18:36:39,,151,
B02914,2017-03-19 22:23:18,,,
B02878,2017-03-29 01:55:14,,79,
B02880,2017-03-01 18:18:33,,239,
B02880,2017-03-13 22:21:01,,124,
B00888,2017-03-21 02:05:00,,,
B02510,2017-03-02 02:42:45,,229,
B02510,2017-03-30 20:20:58,,162,
B02835,2017-03-04 23:05:41,,164,
B01129,2017-03-18 02:50:00,,,
B02682,2017-03-08 08:47:53,,4,
B02510,2017-03-20 11:56:21,,158,
B02800,2017-03-11 22:55:53,,263,
B01877,2017-03-23 14:05:00,,,
B02888,2017-03-05 18:08:20,,162,
B02882,2017-03-24 18:31:12,,155,
B01663,2017-03-25 21:13:00,,,
B02882,2017-03-13 21:18:12,,256,
B02866,2017-03-02 20:29:15,,233,
B02764,2017-03-20 14:24:25,,228,
B02764,2017-03-05 17:26:22,,41,
B02764,2017-03-16 23:56:16,,79,
B02836,2017-03-26 04:10:37,,225,
B02882,2017-03-18 21:20:03,,142,
B02914,2017-03-21 00:14:37,,,
B02888,2017-03-04 19:45:09,,76,
B02800,2017-03-19 01:41:23,,79,
B02510,2017-03-23 10:03:08,,229,
B02870,2017-03-26 16:26:30,,151,
B02882,2017-03-26 19:32:34,,189,
B02866,2017-03-12 09:04:15,,39,
B02395,2017-03-11 11:08:14,,244,
B02617,2017-03-23 22:32:17,,161,
B02869,2017-03-29 22:05:29,,230,
B02864,2017-03-27 11:04:55,,144,
B01777,2017-03-27 12:26:00,,,
B02510,2017-03-02 21:20:22,,166,
B02914,2017-03-05 05:19:26,,,
B02871,2017-03-12 15:19:48,,48,
B02682,2017-03-19 14:16:09,,216,
B02914,2017-03-13 00:16:12,,,
B01328,2017-03-01 18:06:00,,,
B02877,2017-03-03 17:52:42,,146,
b02881,2017-03-10 15:05:30,,,
B02879,2017-03-18 23:51:55,,114,
B02907,2017-03-04 00:56:00,,,
B02888,2017-03-27 22:22:05,,188,
B02765,2017-03-16 10:44:12,,223,
B02764,2017-03-30 23:11:10,,256,
B02867,2017-03-30 16:47:23,,141,
B02764,2017-03-12 20:36:08,,79,
B02765,2017-03-08 06:36:02,,143,
B02867,2017-03-18 14:44:30,,48,
B00412,2017-03-18 08:15:00,,,
B00941,2017-03-26 18:20:00,,,
B02880,2017-03-31 08:20:45,,7,
B02866,2017-03-23 20:04:38,,113,
B01996,2017-03-21 01:17:00,,,
B02887,2017-03-14 07:45:02,,36,
B00310,2017-03-20 13:56:00,,,
B00412,2017-03-09 08:58:00,,,
B02869,2017-03-09 09:16:32,,116,
B00536,2017-03-03 07:16:00,,,
B02883,2017-03-02 09:08:42,,50,
B02914,2017-03-19 20:26:47,,,
B02682,2017-03-29 16:53:57,,193,
B02764,2017-03-27 18:50:44,,246,
B02510,2017-03-17 10:40:54,,79,
B02800,2017-03-02 06:31:49,,261,
B02870,2017-03-06 19:20:46,,145,
B02682,2017-03-30 12:52:28,,65,
B00625,2017-03-01 09:45:00,,,
B02764,2017-03-17 20:03:48,,231,
B01626,2017-03-29 19:46:00,,,
B02914,2017-03-25 21:22:11,,,
B02866,2017-03-28 11:48:15,,7,
B02867,2017-03-02 15:07:40,,237,
B02866,2017-03-27 15:55:21,,208,
B02510,2017-03-22 17:42:31,,106,
B02887,2017-03-18 18:16:10,,225,
B02764,2017-03-02 17:39:03,,170,
B02794,2017-03-11 17:23:00,,,
B01976,2017-03-20 17:30:00,,,
B02907,2017-03-16 22:41:00,,,
B02882,2017-03-13 23:31:36,,244,
B02835,2017-03-18 12:57:51,,256,
B02878,2017-03-06 16:09:20,,237,
B02682,2017-03-20 11:16:33,,75,
B02867,2017-03-21 18:48:10,,210,
B02510,2017-03-10 18:49:28,,71,
B02682,2017-03-03 00:18:21,,243,
B02764,2017-03-25 11:21:48,,228,
B02510,2017-03-31 15:24:38,,218,
B02682,2017-03-21 19:48:19,,97,
B02888,2017-03-04 18:48:45,,161,
B02879,2017-03-17 18:28:38,,236,
B02876,2017-03-28 01:22:47,,130,
B00859,2017-03-06 07:29:00,,,
B02880,2017-03-22 11:12:28,,112,
B01148,2017-03-10 13:52:39,,,
B02882,2017-03-11 00:30:53,,231,
B02877,2017-03-13 05:33:40,,97,
B01639,2017-03-28 21:34:00,,,
B02866,2017-03-17 21:49:04,,148,
B02880,2017-03-20 08:38:11,,238,
B02510,2017-03-02 07:45:14,,100,
B01312,2017-03-29 07:30:00,,,
B02682,2017-03-19 09:59:10,,75,
B02836,2017-03-27 07:51:13,,137,
B02914,2017-03-15 22:06:12,,,
B02878,2017-03-31 18:31:28,,66,
B02510,2017-03-13 20:30:53,,61,
B02866,2017-03-07 19:27:21,,87,
B02764,2017-03-21 22:42:42,,236,
B02876,2017-03-08 04:05:54,,169,
B02765,2017-03-25 02:23:39,,255,
B02836,2017-03-31 10:36:11,,50,
B02865,2017-03-24 13:01:55,,20,
B02682,2017-03-25 23:17:19,,211,
B02764,2017-03-08 17:34:24,,263,
B02634,2017-03-02 05:53:00,,,
B02836,2017-03-16 20:13:39,,66,
B02878,2017-03-30 23:34:01,,145,
B02869,2017-03-18 00:38:23,,239,
B02914,2017-03-20 06:59:39,,,
B02719,2017-03-11 21:49:00,,,
B02907,2017-03-18 20:38:00,,,
B02800,2017-03-12 22:48:25,,107,
B02867,2017-03-04 14:49:46,,39,
B02835,2017-03-30 10:39:41,,175,
B02437,2017-03-02 08:44:00,,,
B02437,2017-03-03 08:22:00,,,
B02217,2017-03-05 06:00:00,,,
B02866,2017-03-24 23:20:54,,217,
B02914,2017-03-20 09:02:57,,,
B02882,2017-03-09 19:01:45,,95,
B02510,2017-03-20 07:12:46,,188,
B02875,2017-03-14 19:08:54,,90,
B02510,2017-03-11 06:30:54,,112,
B02765,2017-03-10 19:40:27,,261,
B02878,2017-03-19 19:30:04,,108,
B02889,2017-03-22 00:39:13,,80,
B00559 ,2017-03-01 12:24:00,,165,0
B02867,2017-03-24 15:47:45,,33,
B02800,2017-03-12 16:28:51,,231,
B02510,2017-03-24 03:43:15,,239,
B02880,2017-03-20 20:45:25,,141,
B02888,2017-03-31 18:08:56,,85,
B02510,2017-03-21 14:07:53,,37,
B02510,2017-03-18 09:38:20,,123,
B02764,2017-03-17 18:02:54,,169,
B02510,2017-03-29 07:35:17,,145,
B02835,2017-03-26 12:45:45,,249,
B02876,2017-03-20 14:15:01,,90,
B02870,2017-03-04 20:35:54,,168,
B00310,2017-03-08 22:16:00,,,
B02765,2017-03-31 09:57:27,,36,
B02682,2017-03-16 18:30:57,,125,
B02871,2017-03-13 03:55:15,,7,
B02510,2017-03-19 12:14:15,,170,
B02510,2017-03-02 07:19:49,,76,
B02876,2017-03-30 20:35:18,,231,
B02888,2017-03-16 16:59:49,,92,
B02867,2017-03-01 09:05:09,,148,
B02869,2017-03-22 12:43:51,,121,
B02617,2017-03-11 18:15:04,,161,
B02510,2017-03-22 17:56:04,,189,
B02858,2017-03-10 02:30:00,,,
B01667,2017-03-11 00:19:00,,,
B00919,2017-03-22 18:43:00,,,
B02880,2017-03-13 08:59:48,,256,
B02871,2017-03-22 11:52:34,,236,
B02867,2017-03-17 13:44:04,,135,
B02764,2017-03-11 15:10:18,,7,
B02887,2017-03-20 18:12:28,,97,
B02510,2017-03-03 23:00:56,,36,
B02836,2017-03-19 09:11:06,,131,
B02800,2017-03-05 19:01:48,,239,
B02510,2017-03-05 22:34:39,,205,
B02888,2017-03-14 17:21:44,,48,
B02866,2017-03-26 00:05:10,,39,
B02876,2017-03-05 08:39:02,,75,
B02882,2017-03-18 04:44:39,,223,
B01536,2017-03-09 20:51:00,,,
B02800,2017-03-22 10:40:47,,142,
