VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type

B00373,2015-04-16 17:02:00,264
B01811,2015-04-05 00:13:00,
B02764,2015-04-16 22:15:00,234
B00821,2015-04-16 14:19:00,
B00225,2015-04-02 21:09:00,
B02800,2015-04-30 09:54:00,236
B02800,2015-04-23 19:58:00,48
B01899,2015-04-10 18:35:00,
B00280,2015-04-27 23:50:00,
B02753,2015-04-17 21:40:39,
B02617,2015-04-29 09:11:00,113
B02764,2015-04-04 21:43:00,13
B02764,2015-04-22 07:56:00,45
B02764,2015-04-01 06:49:00,132
B02598,2015-04-16 15:10:00,50
B02764,2015-04-27 19:21:00,148
B02512,2015-04-26 18:20:00,68
B02617,2015-04-28 18:17:00,246
B02764,2015-04-26 15:30:00,66
B01340,2015-04-15 11:41:00,
B01877,2015-04-11 07:53:00,
B02764,2015-04-09 08:31:00,48
B02764,2015-04-02 15:55:00,261
B02764,2015-04-15 13:45:00,138
B02598,2015-04-01 21:35:00,256
B02682,2015-04-02 08:53:00,97
B01362,2015-04-30 00:55:00,
B00381,2015-04-07 22:31:00,
B02682,2015-04-21 17:41:00,231
B00254,2015-04-28 14:32:00,
B02719,2015-04-14 08:40:00,
B02598,2015-04-26 00:57:00,37
B02765,2015-04-05 12:39:00,162
B01949,2015-04-17 21:10:00,
B02682,2015-04-23 13:44:00,239
B02764,2015-04-26 10:01:00,256
B02682,2015-04-16 11:55:00,37
B02764,2015-04-17 08:24:00,263
B02764,2015-04-06 23:03:00,234
B00856,2015-04-24 14:33:17,
B02765,2015-04-26 00:00:00,61
B01626,2015-04-10 20:14:00,
B02682,2015-04-16 01:44:00,132
B02764,2015-04-22 09:46:00,238
B02133,2015-04-20 20:45:00,
B00821,2015-04-05 03:59:00,
B01614,2015-04-16 17:20:00,
B02764,2015-04-01 20:58:00,261
B02682,2015-04-26 08:51:00,246
B02764,2015-04-13 23:38:00,238
B02800,2015-04-24 18:20:00,234
b02301,2015-04-08 00:05:00,245
B02764,2015-04-18 10:51:00,144
B01726,2015-04-12 02:24:00,
B01726,2015-04-27 16:01:00,
B01995,2015-04-26 22:29:00,82
B02764,2015-04-16 23:30:00,79
B02682,2015-04-16 20:47:00,148
B02598,2015-04-03 00:36:00,249
B02764,2015-04-29 09:29:00,79
B02800,2015-04-24 19:03:00,238
B01315,2015-04-02 11:02:00,
B02800,2015-04-16 11:54:00,163
B01386,2015-04-20 08:43:00,198
B02598,2015-04-08 20:05:00,148
B02617,2015-04-27 19:26:00,65
B02764,2015-04-10 21:45:00,231
B02764,2015-04-23 21:19:00,167
B02590,2015-04-03 23:59:00,
B02682,2015-04-05 12:17:00,162
B02598,2015-04-07 09:19:00,50
B02598,2015-04-10 17:45:00,162
B02765,2015-04-02 20:13:00,256
B02764,2015-04-05 19:36:00,132
B02682,2015-04-25 02:30:00,181
B02682,2015-04-14 09:55:00,143
B02764,2015-04-29 17:33:00,87
B01626,2015-04-18 19:52:00,
B00256,2015-04-13 16:50:00,
B02682,2015-04-29 08:26:00,170
B02719,2015-04-02 07:44:00,
B02598,2015-04-18 12:19:00,255
B00256,2015-04-13 06:15:00,
B00254,2015-04-17 13:50:00,
B01738,2015-04-04 16:26:00,
B00256,2015-04-18 16:45:00,
B02800,2015-04-22 15:18:00,143
B02682,2015-04-02 12:07:00,43
B02764,2015-04-16 07:13:00,230
B02800,2015-04-29 15:09:00,75
B00280,2015-04-23 19:25:00,
B02719,2015-04-08 08:32:00,
B02510,2015-04-07 12:23:01,61
B00477,2015-04-09 14:40:00,
B02598,2015-04-23 22:33:00,142
B01877,2015-04-02 14:43:00,
B02764,2015-04-17 15:04:00,68
B01129,2015-04-19 16:27:00,
B02764,2015-04-23 07:25:00,90
B02315,2015-04-25 09:19:00,123
B02764,2015-04-10 00:27:00,144
B02764,2015-04-20 10:28:00,234
B02764,2015-04-18 20:46:00,148
B00756,2015-04-24 20:40:00,
B02765,2015-04-04 14:50:00,231
B02653,2015-04-08 22:41:00,264
B02111,2015-04-24 16:12:00,
B02617,2015-04-13 06:30:00,262
B02617,2015-04-27 14:36:00,37
B02800,2015-04-01 09:17:00,140
B01626,2015-04-26 08:52:00,
B02764,2015-04-01 19:38:00,186
B02682,2015-04-25 19:52:00,170
B02682,2015-04-10 19:43:00,36
B02800,2015-04-16 17:37:00,75
B02764,2015-04-08 09:14:00,48
B02764,2015-04-03 21:53:00,161
B02682,2015-04-06 18:31:00,37
B02764,2015-04-13 18:18:00,33
B01525,2015-04-27 13:54:36,
B00628,2015-04-29 16:40:00,
B02765,2015-04-25 01:04:00,68
B02682,2015-04-24 16:21:00,144
B02764,2015-04-11 17:35:00,237
B02617,2015-04-22 21:40:00,158
B00221,2015-04-22 20:23:00,243
B02800,2015-04-14 19:25:00,230
B02617,2015-04-29 10:56:00,170
B02765,2015-04-17 18:22:00,181
B00911,2015-04-03 09:37:00,20
B02682,2015-04-28 19:52:00,234
B02765,2015-04-12 12:14:00,256
B02682,2015-04-22 17:41:00,68
B02682,2015-04-29 06:10:00,255
B02764,2015-04-24 23:22:00,231
B00412,2015-04-15 14:00:00,
B02764,2015-04-24 22:38:00,225
B02653,2015-04-02 14:28:00,235
B02617,2015-04-17 03:31:00,226
B02764,2015-04-11 10:40:00,263
B02682,2015-04-30 23:13:00,234
B02682,2015-04-25 08:08:00,143
B01265,2015-04-08 13:09:00,264
B02764,2015-04-09 18:43:00,170
B02800,2015-04-16 08:24:00,141
B02725,2015-04-05 14:21:00,
B00037,2015-04-03 07:13:00,
B01087,2015-04-21 21:12:00,
B02682,2015-04-24 09:55:00,158
B00037,2015-04-14 01:48:00,
B02682,2015-04-19 03:57:00,36
B02617,2015-04-22 22:29:00,224
B00248,2015-04-04 23:15:00,
B00248,2015-04-03 22:13:00,
B00256,2015-04-22 07:57:06,
B02598,2015-04-18 23:45:00,90
B02764,2015-04-21 11:31:00,17
b00941,2015-04-19 21:20:00,
B02682,2015-04-26 01:13:00,79
B02617,2015-04-11 16:41:00,229
B01730,2015-04-18 15:25:00,
B02563,2015-04-30 15:19:00,36
B02682,2015-04-07 20:35:00,262
B02682,2015-04-25 01:02:00,148
B00310,2015-04-02 09:15:00,213
B01537,2015-04-11 14:45:00,
B02682,2015-04-12 14:00:00,4
b00983,2015-04-08 05:24:00,
B01069,2015-04-13 21:51:00,
B02764,2015-04-25 14:16:00,28
B02800,2015-04-14 17:06:00,164
B02765,2015-04-23 14:48:00,50
B00789,2015-04-22 17:34:00,
B02682,2015-04-16 19:55:00,114
B00310,2015-04-09 23:28:00,259
B02765,2015-04-15 02:47:00,225
B02765,2015-04-17 20:37:00,145
B02682,2015-04-20 08:22:00,144
B02598,2015-04-07 14:51:00,164
B02800,2015-04-02 08:53:00,141
B00225,2015-04-23 21:48:00,
B02764,2015-04-26 03:40:00,148
B02598,2015-04-16 00:44:00,230
B00277,2015-04-20 18:41:00,
B02764,2015-04-22 19:04:00,223
B01362,2015-04-07 23:42:00,
B02764,2015-04-30 18:48:00,239
B02800,2015-04-02 19:33:00,263
B02510,2015-04-15 02:13:43,181
B02764,2015-04-29 17:13:00,161
b00639,2015-04-19 09:40:00,
B02765,2015-04-29 22:09:00,249
B01626,2015-04-07 05:50:00,
B02764,2015-04-15 02:43:00,161
B02764,2015-04-14 09:52:00,234
B02764,2015-04-29 19:38:00,41
B02764,2015-04-18 21:09:00,42
B02764,2015-04-17 02:00:00,114
B02617,2015-04-15 23:44:00,231
B01315,2015-04-09 18:59:00,
B02682,2015-04-18 04:02:00,230
B01386,2015-04-30 04:45:00,82
B02598,2015-04-11 18:49:00,123
B02598,2015-04-19 22:10:00,148
B02617,2015-04-16 11:06:00,262
B00254,2015-04-12 23:11:00,
B02598,2015-04-02 21:46:00,41
B00256,2015-04-13 18:40:00,
B02682,2015-04-24 09:17:00,158
B02764,2015-04-15 07:18:00,237
B01129,2015-04-14 08:25:00,
B02764,2015-04-23 15:25:00,170
B02598,2015-04-02 19:23:00,230
B00789,2015-04-14 17:12:00,
B02764,2015-04-23 18:27:00,161
B02764,2015-04-29 21:51:00,13
B00225,2015-04-21 13:57:00,
B02682,2015-04-14 10:46:00,263
B02682,2015-04-15 21:23:00,261
B02765,2015-04-25 18:05:00,244
B02764,2015-04-13 13:51:00,211
B01525,2015-04-15 18:52:15,
B00256,2015-04-28 04:45:00,
B02682,2015-04-09 18:34:00,141
B02725,2015-04-11 22:30:00,
B02764,2015-04-08 17:46:00,209
B02765,2015-04-05 23:16:00,114
B01875,2015-04-07 09:26:00,
B02764,2015-04-25 18:56:00,112
B00225,2015-04-01 11:23:00,
B02764,2015-04-23 23:49:00,138
B00756,2015-04-06 00:20:00,
B02764,2015-04-16 23:02:00,90
B00856,2015-04-14 16:46:15,
B02800,2015-04-06 19:43:00,237
B00256,2015-04-09 22:40:00,
B00310,2015-04-22 18:16:00,212
B01877,2015-04-30 09:35:00,
B02764,2015-04-23 09:01:00,41
B01392,2015-04-30 14:55:00,
B02764,2015-04-02 14:33:00,124
B02764,2015-04-01 15:59:00,144
B02764,2015-04-16 12:36:00,231
B01506,2015-04-11 05:04:00,
B02794,2015-04-09 22:16:00,
B00477,2015-04-03 17:55:00,
B02764,2015-04-02 00:14:00,255
B02764,2015-04-26 07:43:00,4
B02764,2015-04-21 18:45:00,230
B01386,2015-04-28 17:02:00,198
B01176,2015-04-04 07:03:00,265
B00756,2015-04-11 02:17:00,
B02682,2015-04-15 10:33:00,89
B02003,2015-04-20 16:00:00,
B01854,2015-04-21 16:15:00,
B02764,2015-04-11 00:13:00,234
B02800,2015-04-27 08:24:00,140
B02764,2015-04-30 10:29:00,229
B02765,2015-04-04 18:01:00,166
B01738,2015-04-11 06:56:00,129
B02764,2015-04-03 23:24:00,79
B02682,2015-04-28 20:49:00,113
B01391,2015-04-24 17:23:00,
B00013,2015-04-17 22:08:00,
B02598,2015-04-07 20:46:00,107
B02687,2015-04-29 12:52:00,35
B02682,2015-04-05 20:48:00,244
B02563,2015-04-02 19:08:00,198
B02764,2015-04-19 16:34:00,261
B02617,2015-04-07 14:26:00,239
B02764,2015-04-08 14:39:00,161
B02719,2015-04-02 23:02:00,
B01176,2015-04-04 19:13:00,265
B02682,2015-04-05 01:03:00,211
B02764,2015-04-20 17:48:00,68
B01506,2015-04-30 07:25:00,
B02764,2015-04-12 11:33:00,234
B02682,2015-04-12 01:25:00,255
B00628,2015-04-01 17:39:00,
B02719,2015-04-03 18:01:00,
B01386,2015-04-03 22:38:00,102
B02764,2015-04-17 16:03:00,132
B02598,2015-04-04 07:34:00,226
B02765,2015-04-10 14:27:00,100
B01726,2015-04-12 14:35:00,
B00856,2015-04-09 21:48:51,
B02682,2015-04-20 05:57:00,37
B02617,2015-04-26 10:53:00,114
B02598,2015-04-11 17:29:00,144
B02764,2015-04-13 06:13:00,7
B01667,2015-04-09 17:30:00,
B02598,2015-04-07 12:50:00,25
B02764,2015-04-05 06:48:00,236
B01667,2015-04-28 00:25:00,
B02512,2015-04-05 11:55:00,42
B02764,2015-04-02 07:21:00,49
B02682,2015-04-26 15:45:00,263
B02510,2015-04-30 00:03:54,161
B02764,2015-04-28 05:39:00,68
B02682,2015-04-13 13:13:00,255
B00856,2015-04-09 20:29:23,
B02764,2015-04-18 15:46:00,68
B02617,2015-04-18 08:13:00,157
B02682,2015-04-16 20:22:00,100
B02682,2015-04-25 15:22:00,236
B00837,2015-04-16 12:30:00,
B02764,2015-04-16 19:01:00,142
B02764,2015-04-19 03:07:00,181
B00037,2015-04-05 18:44:00,
B02653,2015-04-24 08:47:00,169
B02719,2015-04-19 22:08:00,
B02764,2015-04-24 20:58:00,61
B02617,2015-04-03 09:57:00,255
B02764,2015-04-27 05:36:00,174
B02764,2015-04-13 08:58:00,24
B02800,2015-04-15 19:39:00,100
B00227,2015-04-29 21:30:00,
B01362,2015-04-12 11:46:00,
B02764,2015-04-26 22:19:00,226
B02682,2015-04-19 14:06:00,255
B02800,2015-04-10 18:20:00,233
B02682,2015-04-22 21:51:00,79
B02800,2015-04-15 16:37:00,143
B02598,2015-04-05 13:54:00,163
B02764,2015-04-21 12:02:00,162
B02764,2015-04-10 10:41:00,203
B02653,2015-04-15 22:18:00,235
B02510,2015-04-07 07:12:52,49
B02765,2015-04-23 16:22:00,163
B00856,2015-04-01 14:21:01,
B02682,2015-04-07 03:10:00,231
B02764,2015-04-22 07:45:00,138
B01726,2015-04-05 17:58:00,
B02764,2015-04-08 10:03:00,162
B02764,2015-04-14 10:19:00,246
B02617,2015-04-15 22:03:00,161
b02301,2015-04-03 01:32:00,245
B02764,2015-04-03 18:19:00,144
B01190,2015-04-16 08:36:52,
B02598,2015-04-25 21:35:00,142
B00256,2015-04-04 16:15:00,
B02682,2015-04-05 19:01:00,107
B02764,2015-04-09 20:44:00,13
B01745,2015-04-05 14:31:00,
B02682,2015-04-02 19:27:00,113
B02653,2015-04-11 10:10:00,235
B02682,2015-04-07 15:10:00,236
B01506,2015-04-08 05:51:00,
B02764,2015-04-02 16:14:00,174
B02765,2015-04-09 21:20:00,181
B00256,2015-04-29 11:26:00,
B02682,2015-04-05 18:55:00,186
B02510,2015-04-18 01:30:06,62
B02598,2015-04-19 01:17:00,79
B02764,2015-04-25 12:59:00,255
B02765,2015-04-21 21:26:00,140
B02617,2015-04-19 06:09:00,244
B02682,2015-04-30 20:55:00,257
B01741,2015-04-27 03:02:00,
B02617,2015-04-19 00:06:00,68
B02617,2015-04-01 19:09:00,138
B02617,2015-04-09 07:14:00,180
B02510,2015-04-05 16:11:47,26
B00628,2015-04-20 11:51:00,
B02682,2015-04-25 18:51:00,148
B02765,2015-04-10 11:13:00,236
B02598,2015-04-30 17:48:00,161
B02157,2015-04-26 23:32:00,
B02800,2015-04-20 20:50:00,246
B02764,2015-04-08 21:29:00,113
B01315,2015-04-08 02:45:00,
B01537,2015-04-03 06:00:00,
B02764,2015-04-26 05:32:00,74
B01546,2015-04-24 10:30:00,
B01176,2015-04-26 05:33:00,265
B02764,2015-04-16 20:55:00,48
B02598,2015-04-06 20:42:00,138
B00310,2015-04-09 07:19:00,213
B02765,2015-04-30 15:46:00,234
B01995,2015-04-27 11:05:00,264
B02764,2015-04-08 16:04:00,143
B02765,2015-04-02 14:26:00,142
B00225,2015-04-12 03:52:00,
B02598,2015-04-10 23:29:00,12
B02617,2015-04-21 09:57:00,79
B02617,2015-04-28 23:52:00,94
B02764,2015-04-11 19:30:00,112
B02764,2015-04-23 06:38:00,181
B02468,2015-04-01 17:30:00,
B01315,2015-04-02 06:34:00,
B02764,2015-04-24 15:43:00,164
B02764,2015-04-04 07:35:00,231
B02764,2015-04-26 19:58:00,179
B02598,2015-04-10 22:58:00,158
B02682,2015-04-06 01:10:00,65
B01811,2015-04-06 12:31:00,
B02764,2015-04-19 18:38:00,237
B00248,2015-04-20 22:54:00,
B02682,2015-04-30 07:30:00,4
B02617,2015-04-04 22:31:00,164
B02510,2015-04-16 23:21:33,97
B02397,2015-04-03 13:44:00,264
B02617,2015-04-25 23:00:00,234
B02764,2015-04-11 11:50:00,144
B02682,2015-04-17 11:27:00,158
B00381,2015-04-20 23:10:00,
B02157,2015-04-05 18:59:00,
B02512,2015-04-26 02:22:00,79
B00492,2015-04-04 03:18:00,
B02765,2015-04-25 18:11:00,68
B02598,2015-04-03 22:13:00,45
B01148,2015-04-08 14:05:00,189
B02682,2015-04-30 13:38:00,231
B02016,2015-04-15 07:31:00,
B01506,2015-04-12 21:36:00,
B02765,2015-04-02 19:10:00,262
B01877,2015-04-29 16:45:00,
B01362,2015-04-26 00:49:00,
B02764,2015-04-02 10:51:00,66
B02764,2015-04-06 14:18:00,237
B01315,2015-04-19 13:14:00,
B02598,2015-04-04 10:34:00,24
B02512,2015-04-29 23:12:00,68
B01626,2015-04-14 18:14:00,
B02617,2015-04-01 21:09:00,163
B00381,2015-04-20 09:30:00,
B00821,2015-04-11 13:45:00,
B02510,2015-04-08 08:29:42,68
B02688,2015-04-17 06:00:00,
B02764,2015-04-09 05:11:00,13
B02764,2015-04-10 09:51:00,163
B02157,2015-04-19 12:50:00,
B01877,2015-04-12 12:15:00,
B02682,2015-04-21 15:29:00,234
B02682,2015-04-25 17:19:00,162
B02598,2015-04-22 17:39:00,234
B01340,2015-04-02 14:18:00,
B02598,2015-04-09 00:10:00,161
B01339,2015-04-23 23:02:00,265
B02213,2015-04-20 20:13:00,
B02682,2015-04-29 18:46:00,229
B02073,2015-04-02 20:40:00,
B02764,2015-04-30 19:19:00,68
B02682,2015-04-15 16:31:00,142
B02617,2015-04-10 20:36:00,148
B02682,2015-04-18 23:43:00,224
B02617,2015-04-12 21:17:00,107
B00272,2015-04-12 17:30:00,
B02764,2015-04-12 04:40:00,16
B02764,2015-04-12 13:27:00,61
B00256,2015-04-26 21:19:00,
B01899,2015-04-04 08:21:00,
B02682,2015-04-24 14:57:00,225
B02764,2015-04-03 09:03:00,40
B02765,2015-04-11 13:41:00,200
B02764,2015-04-25 14:02:00,141
B01726,2015-04-22 14:48:00,
B02800,2015-04-29 17:21:00,163
B02764,2015-04-12 01:18:00,127
B02682,2015-04-18 21:57:00,107
B02764,2015-04-09 17:35:00,238
B01626,2015-04-27 01:46:00,
B00248,2015-04-08 18:08:00,
B02765,2015-04-10 18:32:00,229
B00477,2015-04-22 22:31:00,
B01871,2015-04-16 21:00:00,
B02598,2015-04-20 17:48:00,163
B01899,2015-04-27 15:00:00,
B00280,2015-04-11 19:50:00,
B02598,2015-04-23 14:18:00,238
B02800,2015-04-29 06:54:00,262
B02764,2015-04-28 16:09:00,238
B02764,2015-04-10 05:07:00,142
B02764,2015-04-27 21:11:00,13
B02764,2015-04-05 03:08:00,129
B02764,2015-04-24 21:50:00,114
B02764,2015-04-22 19:43:00,186
B02617,2015-04-07 22:13:00,100
B01899,2015-04-09 12:15:00,
B02682,2015-04-09 16:15:00,161
B00254,2015-04-20 21:40:00,
B02617,2015-04-08 09:02:00,80
B02510,2015-04-24 20:54:56,186
B02598,2015-04-19 10:57:00,107
B02682,2015-04-25 09:40:00,249
B02598,2015-04-24 14:34:00,161
B02598,2015-04-30 11:50:00,42
B01506,2015-04-29 21:19:00,
B02510,2015-04-09 02:02:01,125
B02682,2015-04-20 21:15:00,170
B02764,2015-04-13 09:39:00,229
B00037,2015-04-29 11:37:00,
B02765,2015-04-23 08:52:00,35
B02598,2015-04-05 13:02:00,161
B02617,2015-04-12 00:22:00,125
B02764,2015-04-18 04:54:00,107
B02617,2015-04-06 05:21:00,55
B00225,2015-04-02 21:43:00,
B02682,2015-04-30 23:27:00,161
B00856,2015-04-10 21:58:06,
B02764,2015-04-14 02:30:00,228
B00821,2015-04-30 16:26:00,
B02765,2015-04-25 02:19:00,170
B02764,2015-04-18 22:42:00,137
B02764,2015-04-02 18:59:00,13
B02764,2015-04-19 01:01:00,256
B02765,2015-04-03 19:16:00,24
B02765,2015-04-29 21:48:00,138
B02617,2015-04-04 07:33:00,106
B02617,2015-04-28 20:57:00,231
B02764,2015-04-11 07:30:00,220
B00014,2015-04-14 14:30:00,
B02682,2015-04-29 17:46:00,211
B02682,2015-04-10 14:18:00,234
B02111,2015-04-29 20:34:00,
B02764,2015-04-08 08:56:00,226
B02764,2015-04-13 11:36:00,237
B02598,2015-04-08 17:50:00,13
B02598,2015-04-12 22:11:00,158
B02682,2015-04-26 03:10:00,17
B02682,2015-04-01 09:47:00,48
B02764,2015-04-29 12:06:00,229
B02764,2015-04-11 12:31:00,239
B02764,2015-04-02 15:57:00,141
B02598,2015-04-18 22:39:00,114
B02764,2015-04-11 20:37:00,161
B02764,2015-04-20 11:56:00,36
B00254,2015-04-08 17:32:00,
B00272,2015-04-03 08:00:00,
B01386,2015-04-30 23:59:00,198
B02764,2015-04-27 10:35:00,138
B02664,2015-04-06 07:11:00,
B02653,2015-04-11 23:18:00,169
B01392,2015-04-27 11:40:00,
B01667,2015-04-09 13:51:00,
B02653,2015-04-27 21:44:00,264
B02617,2015-04-02 14:31:00,138
B00254,2015-04-08 20:19:00,
B00628,2015-04-23 19:55:00,
B02682,2015-04-03 11:12:00,107
B01340,2015-04-29 08:33:00,
B02765,2015-04-21 13:50:00,138
B01525,2015-04-04 18:46:17,
B02764,2015-04-16 23:49:00,233
B02800,2015-04-17 14:27:00,107
B02617,2015-04-13 14:34:00,142
B00248,2015-04-04 10:19:00,
B02764,2015-04-09 18:14:00,161
B01315,2015-04-04 19:09:00,
B00477,2015-04-07 07:05:00,
B01197,2015-04-13 09:30:00,
B01339,2015-04-29 20:58:00,265
B02764,2015-04-22 19:02:00,87
B01667,2015-04-03 20:26:00,
B02764,2015-04-23 08:34:00,231
B02682,2015-04-18 21:12:00,170
B01265,2015-04-13 15:03:00,234
B02617,2015-04-04 17:01:00,90
B02617,2015-04-07 10:09:00,49
B02764,2015-04-01 20:05:00,79
B02764,2015-04-22 15:27:00,161
B02682,2015-04-03 22:55:00,181
B02510,2015-04-25 12:03:51,161
B02617,2015-04-22 20:59:00,141
B02764,2015-04-06 16:58:00,246
B02800,2015-04-27 09:26:00,163
B02719,2015-04-25 06:40:00,
B00256,2015-04-20 17:42:00,
B02745,2015-04-01 19:00:00,
B02653,2015-04-01 22:00:00,119
B02617,2015-04-24 20:48:00,80
B02682,2015-04-23 17:50:00,140
B02682,2015-04-18 22:30:00,249
B02682,2015-04-22 23:06:00,48
B01386,2015-04-20 15:55:00,102
B01087,2015-04-15 20:08:00,
B02682,2015-04-08 18:41:00,50
B02764,2015-04-23 19:54:00,75
B02764,2015-04-22 17:40:00,138
B01730,2015-04-01 22:26:00,
B00821,2015-04-29 04:17:00,
B02110,2015-04-02 06:04:00,
B01362,2015-04-01 19:19:00,
B00310,2015-04-29 18:09:00,
B02682,2015-04-06 22:10:00,170
B02598,2015-04-17 00:12:00,125
B02764,2015-04-22 17:33:00,13
B02617,2015-04-23 22:36:00,125
B01509,2015-04-15 08:43:00,
B02617,2015-04-28 23:38:00,107
B02682,2015-04-28 14:03:00,144
B01340,2015-04-27 02:29:00,
B02598,2015-04-16 10:04:00,148
B02682,2015-04-26 01:58:00,249
B02617,2015-04-25 09:32:00,170
B02594,2015-04-05 00:25:00,62
B02213,2015-04-22 07:18:00,190
B02598,2015-04-07 01:07:00,29
B01351,2015-04-01 17:45:00,
B02764,2015-04-14 10:39:00,238
B02716,2015-04-09 09:30:00,
B01339,2015-04-07 19:37:00,265
B02764,2015-04-13 22:29:00,211
B02682,2015-04-11 04:18:00,69
B02800,2015-04-14 12:40:00,263
B00821,2015-04-17 23:13:00,
B02653,2015-04-16 20:07:00,119
B01509,2015-04-24 05:32:00,
B02682,2015-04-04 23:26:00,113
B02765,2015-04-19 13:53:00,244
B02682,2015-04-19 14:08:00,249
B02764,2015-04-29 00:40:00,41
B01726,2015-04-22 14:00:00,
B00254,2015-04-26 19:28:00,
B00856,2015-04-20 15:37:38,
B02682,2015-04-12 20:07:00,138
B02765,2015-04-28 21:44:00,66
B02682,2015-04-14 19:36:00,231
B02598,2015-04-05 01:59:00,158
B02719,2015-04-26 16:59:00,
B02764,2015-04-10 19:39:00,90
B02765,2015-04-25 00:04:00,232
B02800,2015-04-02 13:34:00,163
B02764,2015-04-16 08:44:00,7
B01020,2015-04-26 10:35:00,
B02617,2015-04-15 18:25:00,151
B02653,2015-04-05 21:09:00,264
B02764,2015-04-30 17:58:00,138
B01525,2015-04-15 12:12:57,
B02764,2015-04-16 09:44:00,68
B02598,2015-04-08 05:24:00,216
B02598,2015-04-11 09:30:00,112
B02682,2015-04-07 17:43:00,68
B02765,2015-04-29 20:39:00,48
B02764,2015-04-03 22:17:00,246
B02617,2015-04-01 12:51:00,13
B02764,2015-04-12 00:54:00,90
B02510,2015-04-04 22:32:19,246
B02764,2015-04-14 09:30:00,249
B02617,2015-04-21 17:41:00,143
B02617,2015-04-14 18:21:00,138
B02617,2015-04-26 08:58:00,164
B01998,2015-04-10 19:40:00,
B02764,2015-04-09 04:35:00,7
B02617,2015-04-26 01:27:00,186
B01730,2015-04-01 18:28:00,
B02598,2015-04-05 20:23:00,181
B00412,2015-04-01 06:15:00,
B02764,2015-04-22 12:25:00,166
B02598,2015-04-24 05:30:00,33
B02765,2015-04-12 02:14:00,164
B00248,2015-04-05 21:53:00,
B00256,2015-04-27 15:00:00,
B01871,2015-04-26 14:30:00,
B02764,2015-04-06 07:21:00,249
B02682,2015-04-10 07:27:00,255
B02682,2015-04-15 11:59:00,114
B01362,2015-04-16 10:14:00,
B02764,2015-04-24 19:42:00,61
B02764,2015-04-24 17:15:00,225
B02510,2015-04-09 21:18:28,121
B02764,2015-04-22 19:24:00,246
B02682,2015-04-25 17:44:00,114
B02765,2015-04-17 07:40:00,7
B02682,2015-04-22 17:46:00,161
B02682,2015-04-12 09:39:00,48
B00310,2015-04-01 20:24:00,212
B01306,2015-04-25 10:07:00,
B02682,2015-04-17 13:02:00,211
B02617,2015-04-10 22:53:00,107
B00310,2015-04-05 06:40:00,213
B01340,2015-04-09 16:12:00,
2,2015-08-08 19:46:46,2015-08-08 19:55:48,N,1,-73.941024780273438,40.755378723144531,-73.918113708496094,40.759998321533203,1,1.69,8,0,0.5,1.76,0,,0.3,10.56,1,1
1,2015-08-03 20:40:07,2015-08-03 20:55:35,N,1,-73.939247131347656,40.805393218994141,-73.933372497558594,40.854907989501953,1,4.10,15.5,0.5,0.5,4.2,0,,0.3,21,1,1
2,2015-08-20 15:37:02,2015-08-20 15:37:21,N,1,-73.919906616210937,40.831790924072266,-73.919113159179687,40.833011627197266,1,.06,2.5,0,0.5,0,0,,0.3,3.3,2,1
2,2015-08-27 14:50:12,2015-08-27 15:04:55,N,1,-73.963699340820313,40.808368682861328,-73.982223510742188,40.773990631103516,1,2.66,12.5,0,0.5,2.5,0,,0.3,15.8,1,1
2,2015-08-03 23:17:28,2015-08-03 23:29:35,N,1,-73.962600708007812,40.712482452392578,-73.996231079101563,40.717594146728516,2,2.46,11.5,0.5,0.5,2,0,,0.3,14.8,1,1
1,2015-08-24 00:47:01,2015-08-24 00:56:13,N,1,-73.889732360839844,40.747146606445313,-73.863136291503906,40.749843597412109,1,1.80,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2015-08-26 15:30:08,2015-08-26 15:44:16,N,1,-73.932968139648437,40.795494079589844,-73.953628540039063,40.788856506347656,1,1.64,10.5,0,0.5,0,0,,0.3,11.3,2,1
2,2015-08-05 06:49:17,2015-08-05 07:03:12,N,1,-73.917205810546875,40.815868377685547,-73.892082214355469,40.852901458740234,1,3.54,13,0,0.5,0,0,,0.3,13.8,1,1
2,2015-08-11 16:50:37,2015-08-11 17:04:41,N,1,-73.932762145996094,40.697288513183594,-73.908645629882813,40.688823699951172,1,2.52,11,1,0.5,0,0,,0.3,12.8,2,1
2,2015-08-16 01:37:20,2015-08-16 02:04:38,N,1,-73.9564208984375,40.723243713378906,-73.916458129882813,40.68621826171875,5,3.66,18.5,0.5,0.5,0,0,,0.3,19.8,1,1
2,2015-08-28 08:46:19,2015-08-28 08:55:40,N,1,-73.925361633300781,40.761764526367188,-73.9205322265625,40.754413604736328,1,1.04,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,2015-08-19 10:16:01,2015-08-19 10:51:19,N,1,-73.95843505859375,40.717201232910156,-74.011520385742187,40.703273773193359,1,9.62,32.5,0,0.5,1,0,,0.3,34.3,1,1
2,2015-08-21 15:51:40,2015-08-21 16:04:05,N,1,-73.959800720214844,40.801288604736328,-73.939476013183594,40.799396514892578,1,1.36,9.5,0,0.5,2.06,0,,0.3,12.36,1,1
