ID,TEXTO
1055491755683000320,"Tener bajos niveles hormonales de testosterona puede ser una causa para que en un #hombre   se desarrolle la #osteoporosis. #OsteoporosisEnElHombre https://t.co/TvzwnfJaDb"
1055491209307795456,"Recogiendo el Premio a la #Mujer Más Destacada de la #AdministraciónPública 2018 en #CongresoNovagob2018 #NovaGob18 https://t.co/Dv9slbg7zg"
1055490831895928834,"El #metoo me decepciona. Mujeres que se callaron porque les convenía? Por que en el mismo momento lo denunciaron? Querían fama y dinero. Las féminas salen como en ordas de leones, y luego desaparecen? Las Que piden el aborto no conocen la píldora? Me suena a #MENTIRASPOLITICAS https://t.co/rRInZQbbHA"
1055490738757218304,"#Oxfam investiga 60 denuncias por abusos. La ONG se comprometió a publicar cada seis meses los casos notificados por sus empleados tras el escándalo de #Haití #MeToo @MeTooMVMT  #AidToo @oxfam_es   @lavanguardia https://t.co/89UWa8Uu5X"
1055490620599558144,"«Cada día estoy más convencida de que el profundo secreto de la alegría es la resistencia».—Carmen Alborch.

#carmenalborch #cultura #feminismo #mujeresvalientes #gracias #socialismo… https://t.co/fu4YmKinby"
1055490184056356866,"Esta tarde en #SilviaTeOrienta tendrás todos los detalles de este gran #evento que dará más visibilidad al papel de la #mujer en la #Ciencia y la #Tecnología.
#TalentWomanESP https://t.co/jCzBOYBrtd"
1055489711429615617,"#25Oct  Jornada #OctubreRosa
#Cirugimagen en pro de la salud de la #Mujer y la prevención del #CancerDeMama 
Tiene para ti esta promoción, más información
☎ Comunicate 0212-7932425 / 0212-7821513
.
#Prevención #Salud #Seno #Cancer #Tócate #DiaMundial #Bienesar #Jornada https://t.co/3FqwpTkP4s"
1055489552306135040,"La Clásica. Una #peluquería moderna, un espacio para el #hombre, un lugar donde la #tendencia es dejar paso al estilo propio.😱

¡Reserva Ahora! https://t.co/1ls8IzIkKU 🔝🎯

Calle Fernán González, 65 28009 Madrid
Teléfono: 913787449
#BarrioSalamanca #Retiro https://t.co/VGQURXI7lJ"
1055489538322239490,"@FRenovables @NataliaFabra @CGLores @Assumpfarran @pizzina78 @tinamonge @danielperezr87 @llanosmora Felicidades a las nuevas y brillantes incorporaciones y, más felicidades por empezar a equilibrar la balanza de #género en el Patronato de @FRenovables! La #revolución energética también debe ser femenina 🌻"
1055489451428798464,"La #justicia es un tema fundamental para que podamos vivir con paz, armonía e #igualdad: @monisotofregoso #FIL2018TEPJF https://t.co/nvrseMmA1u"
1055489287960039424,"Vestidazo + Salón + Cartera = ❤️😍❤️
.
💖 Feliz Jueves 💖
.
🌟 La vida es como una PASARELA, ¡Disfrútala! 🌟
.
#otoño #autumn #nuevacoleccion #newcollection #fw1819 #zapatos #shoes #calzado #footwear #ropa #clothes #complementos #accesorios #handbag #mujer #woman #moda #fashion https://t.co/5t7JG1SY8W"
1055489235241918465,"Has ido alguna vez a una boda gay???

Confesiones de Medianoche: `Mi experiencia en una boda gay´
 https://t.co/AbkFJWK0r6 #bodagay #matrimomiohomosexual #bodahomosexual #gaywedding #gay #GayDate #gayromance #parejas #pareja #relacion #Relaciones #hombre #hombres #Espana"
1055489208733786113,"Cómo crear un balayage crobre natural en el pelo castaño. #allthingshairES #cabello #mujer #mechas #highlights #balayage #thursdayfeeling #buenjueves https://t.co/BCT4vAcC5N https://t.co/caILqJXWSM"
1055489163317788674,"Hoy es #DíaNaranja 🙌🏾  importante para recordar que acabar con la violencia contra niñas y mujeres es responsabilidad de todas y todos. 👧🏻 👩🏻  #Igualdad y #Respeto https://t.co/XVtyyjVOBN"
1055489051673935877,"Creatividad en ebullición!! Argallando campañas contra la #islamofobiadegénero. #Feminismo #InnovaciónSocial #Comunicambio con @JOVESOLIDES @ObsIslamofobia @Al_Fanar https://t.co/kkv5HfWjTr"
1055489044119990272,"📞La línea telefónica 144, está abierta de manera gratuita en todo el país para comunicarse en casos de #ViolenciadeGénero. 🤚Puede llamar toda #mujer que esté o tenga un conocido en situación de violencia para recibir asesoramiento y contención. 

#TWTuCiudad #GestiónMaderna https://t.co/jfq7JaAzF8"
1055488912116908033,"@Vmartinezruiz Para un poco !!! que estoy esperando la nota del parcial via mail...  la #MUJER  me paso la de practica y no la de teoría."
1055488826309836801,"#Pulsera blue jeans con estrás brillantes estilo contemporáneo, es una de las piezas de gran #diseño y #calidad que encuentras en https://t.co/pKKFJCNwOR con muchos #accesorios 💫 de #mujer | #🇨🇴 #CO #Colombia #Bogotá #Medillín #Bucaramanga #Barranquilla https://t.co/W8gVXXUYuY"
1055488248993189888,"#Hoy el @ColSonora inicia Congreso enfocado en estudios de #Género @LillyTellez @sylbeltrones @Made3179 @Irmateranv @AnaGabrielaGue @LoreniaValles @wzuloag @MaDoloresRio @NitziaGradias @DianaPlattDtto6 @alejandralopesn @RosyMtzE @flaviafrei @MarthaTagle @almaalvarez9 @aimeevegam https://t.co/Cli2Edqt55"
1055488132370653184,"#Efemérides: El 25 de octubre de 1884 nació #EdwigesDeSáPereira, educadora, periodista, poetisa y #activista #feminista brasileña.
Fue pionera en la lucha por los #derechos de la #mujer. Mediante su apoyo se fundó la Federación Brasileña por el Progreso #Femenino (#FBPF). https://t.co/LlE2NxcANu"
1055488088779186176,"Barbie Brecha De Sueños | Barbie https://t.co/9kQugL5cJT vía @YouTube
#feminismo"
1055487875574386691,"#CarmenAlborch nos ha dejado un gran legado. Es imposible olvidarla. Por eso no le decimos 'adiós', sino 'hasta siempre': https://t.co/lzmNk77RRT Nuestro mejor homenaje será seguir trabajando por la #igualdad en la #cultura 💜"
1055487387973885952,"Querés ser una mujer líder?
Querés descubrir tus habilidades?
El el Taller del 24 de Noviembre lo descubrirás.
Conocé más del evento en: https://t.co/ChQlbIuVTw
#mujer #liderazgo #empresa #habilidades #sermujer  #mujerlider https://t.co/pOR3FWztyb"
1055487346290810880,"#dianaranja #MeToo o #YoTambién, #TimesUp, #Niunamenos, #NotOneMore y #BalanceTonPorc

Por eso el tema de activismo mundial de la campaña ÚNETE de este año es: Pinta el mundo de naranja: #EscúchameTambién
vía @UN_Women 
https://t.co/4ZSlebFkop"
1055487346286755841,"#Mujereslideres #dirigirenfemenino no significa que sea un modo solo de la #mujer también del hombre que cree en la #igualdad y la práctica, juntxs de verdad y con referentes https://t.co/IojJnsba9q"
1055487296399687682,"Novedades!
Colección Otoño 2018
🍂👗👠👜👒👢🍁
Envíos a toda España en 24 h. Pedidos por whatsapp 
☎️630945675
(Se aceptan pagos contrareembolso)
#moda #mujer #ropa #bolsos #pendientes #fashionchic #tendencias #showroom #bisutería #bohochic #bohostyle #otoño #animalprint https://t.co/mGE3BRebLZ"
1055486905138208771,"#TrabajoSocial #Feminismo : aclarando conceptos https://t.co/RfvHmzMBbS"
1055486585901367296,"@delia_amoros el caso es que te leí ayer mientras conducía y pensé AY VOY A AVISARLE pero estaba conduciendo y al final llegué a casa y se me olvidó.
por supuesto yo toda la vida he dicho ALBORK #metoo"
1055486535464837120,"Menospreciar o mofarte de las chicas que hacen moda, maquillaje, entretenimiento porque tú haces 'academia' o 'intelectualidad' también es #machismo. Ahí les encargo."
1055486356066103297,"#Mujer Kim Kardashian en tremenda polémica por una foto en Instagram https://t.co/iT5kU1BFGA #Mujeres #Chicas https://t.co/zRDzqYhQ7P"
1055486154944974848,"#SabíasQue esta semana
#JavieraRomán se convirtió en la primera #mujer campeona del #rallymobil
La navegante del equipo #PointCola y su piloto #MartínScuncio son campeones de la categoría R2 del #RallyMobil2018
#WomenInSports #Team 
https://t.co/fjN9JVhoAd https://t.co/OAoM8CjjqM"
1055486033444458497,"Les arde que aquellos que fueron usados como leña en tiempos hoguera, hoy tengan mayor visibilidad. ##LGBTI+ #Igualdad"
1055485693839982594,"Hoy es #DíaNaranja, trabajemos todos los días del año, para que ninguna #niña o #mujer sufra de violencia física, verbal o psicológica. #NICE https://t.co/NpwbgUaR1Q"
1055485651548823553,"Muy cierto!!!!, #mujer #inteligente #calidad #competencia en Bogotá, Colombia https://t.co/sCwJtOsF1z"
1055485385726283776,"#Mujer, conoce los síntomas de alerta de #Cáncer de ovario. #SeguroPopularEsParaTi. https://t.co/02gyHEZKYD"
1055485066758049794,"#TrabajoSocial #Feminismo #JusticiaSocial : cuidado con lo que se desea :D https://t.co/DwDpByMtvS"
1055484885073313799,"Grupo de #inmigrantes# ilegales #droga a una #adolescente de 16 años, la #violan por 10 horas y la #matan https://t.co/qsB5KjVibo #Roma #Italia #Violación #Metoo #ViolenciaMachista #25Oct"
1055484728890048512,"#DiálogosCR
Mientras los derechos LGBT están en franco retroceso en países como Estados Unidos, #Uruguay aprobó una #LeyTrans que es un hito en la región. (lu) @guillegarat https://t.co/Swe2s0kfuF
#NoDejarANadieAtras
#IgualdadDeGenero https://t.co/bjO5dMXrvb"
1055484682366865408,"Es hermoso q el Fest de Mar del Plata tenga su Primer Foro de Perspectiva de Género y hermoso q la Directora Artística sea mujer (x primera vez). También recordemos q de 7 personas q definen la programación sólo 2 son mujeres #igualdad #sevaacaer"
1055484657867857920,"#TrabajoSocial &amp; perspectiva de #genero : ¿de quien es la responsabilidad? https://t.co/o0duhGuQDp"
1055484473796673536,"#mi #apoyo INCONDICIONAL a la extraordinaria #mujer y #autentica patriota, luchadora incansable por la libertad de Venezuela, siempre honesta, en una misma y unica direccion, frontal a la Dictadura sin nedias tintas y coherente en sus principios. https://t.co/c4STKyMrkF"
1055484311267352576,"Las tiendas de #EPP son un mundo paralelo... yo la única cliente entre un mar de machos, atendidos por señoritas en sala de venta y caballeros en la bodega. Un ejemplo de #desigualdad de #género... incluyendo la variedad de tallaa y modelos de todo, incluso zapatos. 😡"
1055483994089967622,"Mujeres Divulgadoras:
#Ciencia con voz de #mujer
@APTE_es, @TuSocialMedia
@FundecytPCTEX
https://t.co/xvBpKwOHnB"
1055483826007367680,"Qué comer para estar bien por dentro y por fuera https://t.co/xEPfBMPI0b https://t.co/EMLCrTKuso #Mujer"
1055483825638260736,"#MeToo mustarbate"
1055483782109773824,"#Mujer Indigna al mundo el caso de joven que pidió trabajo en tienda de ropa y le pidieron un acostón con el jefe https://t.co/6suzNFPPoT #Mujeres #Chicas https://t.co/WGHoZE1oZ7"
1055483532737417224,"Si... pero ya es tiempo de hablar de la agenda común. En Estados Unidos lo demostró la marcha de las mujeres sobre Washington contra Trump, mujeres de todos los colares. Habrá que empezar a superar el postfeminismo. Necesitamos la fuerza del #feminismo del siglo XXI! https://t.co/FEidvawosp"
1055483488848281600,"Vean los Nuevos Modelos de la Colección #VeranoAB 2019 pueden solicitar su catálogo virtual por whatsapp. Están increíbles #AlejandraBaigorria #moda #mujer https://t.co/ao0vOYKjq4"
1055483443327496192,"@CorrupticidioRD Ésa #Feminista🤷 Soy mujer y siempre me he sentido con igual  derechos, teniendo conciencia diferencia corporal género y 🤔  creó esos grupos son corporativos, responden intereses. Y son hasta dirigidas por hombres, es cuestión identificar qué sé quiere y quiénes están?😎"
1055483247034015745,"'El feminismo, como ha mejorado la calidad de vida de todos los ciudadanos y ciudadanas, debería ser declarado Patrimonio Inmaterial de la Humanidad.' 
#CarmenAlborch DEP 
#feminisme #feminismo"
1055483082994868229,"El legado feminista de #CarmenAlborch: presente y futuro 
En su último discurso público que dedicó a su causa por conseguir una sociedad más igualitaria, afirmó que el #feminismo “debía ser declarado Patrimonio de la Humanidad”
https://t.co/C87EFq3Lzc … vía @diario_16"
1055482985754050561,"De la inflación educativa y las desigualdades sociales https://t.co/rfoDfPSsO2 #edutec2018 #education #higherED #HigherEducation #universidad #university #igualdad #educación #inflación"
1055482749035921408,"@CEPES2 y @Coopsdetrabajo hemos recibido a una delegación chilena para abordar el papel y participación de la mujer en las #cooperativas y #economiasocial en España y nuestra apuesta por #IgualdadDeGenero e igualdad de oportunidades para todas las personas @cl_camacoes https://t.co/n5U4186zPz"
1055482491669282816,"Nuestra representante Ana Teijeiro de COOPERAMA  ha intervenido en una reunión con representantes @camaranacional de Chile, con la Directora  @CEPES2 Carmen Comos, y Carlos Lozano, para exponer cómo @Coopsdetrabajo es la fórmula empresarial idónea para la #mujer. https://t.co/3EauCjRSgY"
1055482130342526978,"“Cuando hablamos de sistemas de #género todos intervienen. No hablamos solo de la escuela, sino de la sociedad, la casa, los medios de comunicación. Todos reforzando roles de género”. Fanni Muñoz. #GéneroyEducación https://t.co/xkOKm6EsCR"
1055482065850978304,"Militar en el #feminismo siempre es mejor con compañeras como @sorayavega 

#StrongerTogether 💜 https://t.co/euJsIE7IWL"
1055482013908697089,"#Bienestar Isabel Rangel Barón comparte las bondades del efectivo y saludable aceite de oliva #Mujer #Venezuela #Argentina #España https://t.co/IXYgCfie35 https://t.co/zsiav3LU0x"
1055481878789152768,"Guadalupe García de @inmujeres nos comparte por qué surgió la Norma Mexicana en Igualdad Laboral y No Discriminación y cómo se ha aplicado en las empresas mexicanas en los últimos 3 años. #Género  conoce más aquí: https://t.co/4mdIUvKiDT https://t.co/LBrSQF4R7J"
1055481871851765760,"Escucha HOY #BitacoraParaUnDestino, estaremos hablando de 'Mujeres transformando mujeres', con Cora Huerta y Tamara Delgado, de Emociones y Coaching.

JUEVES 24 DE OCT
01 PM MIAMI / VENEZUELA

https://t.co/pf5kr6YiYi

APP de Buena Vibra Radio en tu Play Store.

#Mujer #Potencial https://t.co/AuQTuOQu1d"
1055481610479587328,"#Mujer ¡Observa, toca y siente! Si hay algún cambio en tus mamas, acude de inmediato a la unidad de salud más cercana. #MesRosa #SeguroPopularEsParaTi. https://t.co/GJsgwwv0lo"
1055481358728990721,"'Mi científica favorita II' es un libro en el que se presentan la vida y obra de 33 científicas elegidas por estudiantes de 5º y 6º de primaria de veinticuatro centros españoles.
#Mujer #Ciencia 

https://t.co/ZafNvi2BXJ"
1055481197546102786,"Podemos tomarla muy seguido?
#sexo #chicas #mujer
https://t.co/uE8g88WgZD"
1055480829101645824,"🤔... Tengo que decir que ya me harta tanto #feminismo, en definitiva todos los extremos son fatales, literalmente"
1055480315643256832,"Dónde diablos estan la #metoo y todas las organizaciones que defienden los derechos de la mujer,? O solo actúan contra los que son sujetos de chantajear o contra los que son de derecha? María Corina es una valiosa mujer https://t.co/cM5isslFMJ"
1055479864877170688,"Solo tienes un cuerpo, cuídalo!

#copameluna #copamenstrual #cuerpo #mujer #naturaleza #cuidate #quierete https://t.co/mttli7cleD"
1055479728004648961,"Silvia Federici estará en la Fundación Sol 💜 #Feminismo @AbortoLibre @coordinadora19d @ValdebenitoNata"
1055479619036553216,"Las mujeres verdaderamente poderosas no explican porque quieren respeto. Simplemente no involucran a quienes no se lo dan 🌋

Fotografia de @bohgavante 🙃📸
MakeUp de @brie_laguna 🔮

#mujer… https://t.co/U3FfDVhIGf"
1055479589315792896,"https://t.co/n99EZfrR9l Ésto es la Democracia de #Género ??? ... @Mineducacion @episcopadocol @ClaudiaLopez @fecode @fecodeen_std @fecodeen_cord @fecodeen_valle @fecodeen_Antioq @fecodeen_cund @FecodeRegiones @fecodeen_bol @SenadoGovCo @IvanDuque Col🇨🇴 #AbranLosOjos😱 muchos 👹👹"
1055479095302283265,"Es el clásico más versátil del #otoño, por eso en #Summum la reivindicamos y te enseñamos las 10 mejores #bikers de la temporada #tendencias #moda  #chaqueta #cazadora #cazadoradecuero #trends #leather #hombre https://t.co/YAM53G1aG1"
1055478807048675331,"Entrevista de nuestro Top Doctor Rafael Fraile Pérez-Cuadrado en Información TV.  En el video habla sobre la preparación de las mujeres en el parto y destaca los tratamientos relacionados con la oncología ginecológica. https://t.co/08eh0ezBSe #Salud #Mujer"
1055478714539094017,"La concejal de #ServiciosSociales e #Igualdad, Isabel Vázquez, subraya  la ayuda que están ofreciendo a todas las actividades de la asociación de #mujeres y anuncia el comienzo del #TallerMunicipalDeMemoria. https://t.co/1xM0eYkBNW"
1055478465305157637,"Sexo a cambio de agua https://t.co/auqzKsefG4 #violencia #género"
1055478252654002176,"patodiani Disfrútalo Sensualmente 😍😍

#lamaletaroja #maletaroja #regalo #sorteo #mujer #estimulante #volare #aceite #regenerante https://t.co/C3wzumDPVk"
1055478241593565191,"Una #alianza para promover las carreras #tecnológicas y la #inclusión de la #mujer.

https://t.co/G09CpHIgkf https://t.co/YMGgP2krFE"
1055478165118861312,"💪🏻Juntas son mucho más fuertes🙋

#MujeresenelSectorPublico 💜
A SEGUIR A @mujeresSP

#NovaGob2018
#Mujer https://t.co/UF3IymWf1r"
1055477985405534208,"@juananguerrero He estado a punto de hacer un #MeToo pero luego me he acordado que no sé dónde para 🤷🏻‍♂️"
1055477427697266689,"propaganda #MeTooIndia #MeToo https://t.co/NVZ4V56PB8"
1055477182259257344,"#LenguajeInclusivo #feminismo #feminazis #NoAlAborto 🤣🤣 estalle!!! https://t.co/9mvSfrqHnc"
1055477114546335745,"#mujer renuncia a todo lo que NO te haga feliz!! https://t.co/Vap3bQxQjz"
1055477112814125057,"Charla de #feminismo por @BeaSanchezYTu https://t.co/IJgRQnhUTH"
1055477082405421056,"cierto, poco importa cuales sean ... lo que si sabemos es cuales serán , LA INMENSA MAYORÍA DE LAS FAMILIAS que en España disfrutaran de ello 💉[★🇪🇸]💊  ... #edutec2018 #edtech #edReform #future #edutec2018 #igualdad ? #escaleraSocial ? #educación #pública ? https://t.co/7X21mCOyXp"
1055476926146592768,"Última jornada del curso 'Gestión de actuaciones y obras de mejora de #accesibilidad en Comunidades de Propietarios'. Ahora Juan Carlos Martínez de @entornoaccesibl nos habla sobre productos de apoyo en @AparejadoresGRX #accesibilidaduniversal #igualdad #autonomía #independencia https://t.co/F3CJux3ivH"
1055476849046966273,"Queres hacer algo contra la #ViolenciaDeGenero y defender el #feminismo .... empeza por cambiar de canal. https://t.co/J9DfAga769"
1055476828851355648,"'Las voces calladas de Elena Francis.' @publico_es #ElenaFrancis #radio #feminismo #historia https://t.co/sIEOdO3OU5"
1055476819451883520,"Que yo esté a favor de la legalización del #aborto no significa que ese sea mi método de planificación, que no quiera ser mamá o que odie a los niños.

Significa que quiero que la #maternidad sea una decisión de cada #mujer y no del estado !!! #AbortoLegalYa"
1055476664539496453,"En 1er Congreso interdisciplinario con enfoque de género: Mujeres y Sociedad #género #cienciaytecnología #mujeres #educacioninclusiva @karina_bravof en… https://t.co/Z8KIHACcR3"
1055476340315615234,"@flakitay Eso pasa cada vez que alguien te ve de lejos y dice: 'bendito tan flaquita'🤦‍♀️😂😂😂😂 #Metoo"
1055475839557685250,"La profesora de la Escuela Andaluza de Salud Pública, margarciacal ha sido entrevistada en el programa de Radio de Canal Sur, La Mirada, para hablar de la Salud Pública desde la perspectiva de #Género y las desigualdades. https://t.co/CfnFgsIfES"
1055475462435229698,"@Fernand05376490 @JorgeVazquez316 @EsDeMamador y que sean fabricadas por hombres explotados por mujeres con axilas teñidas de color lideres porque #feminista"
1055474984657829889,"“El avance de la #mujer dentro de las estructuras #empresariales en #España ha sido dolorosamente lento' citado en #Executiva #Extremadura 
https://t.co/5nHXjqj2vd"
1055474967280840704,"¿Y Ecuador pa' cuando? #IgualdadDeGénero https://t.co/bP2JcCGyOK"
1055474966748168196,"Robert Dinero
#MeToo https://t.co/4NJerTpf1A"
1055474824590647296,"Hola @FridaKahlo! ¿Conoces el proyecto PUNTAS REBELDES? Un calendario feminista y solidario!
¿Nos ayudas a visibilizarlo? Explicamos el proyecto aquí --&gt; https://t.co/kbC95O9U9B

#feminismo #feminism #empowerment #empoderamiento #solidaridad https://t.co/XLDEhPbcpZ"
1055474759822204928,"Compartimos porque el #metoo ha llegado a la fisioterapia #metoofisio también ha llegado a la fisioterapia, lamentablemente muchas de nosotras nos ha tocado vivir estás desagradables experiencias https://t.co/DmDrxU2fqQ"
1055474728440348672,"Siempre ante la adversidad, sé positivo y con la frente en alto! ¡Feliz #Jueves !
#EugeniaZacarias #MaryKay #Inspiracion #Superacion #Motivacion #Exito #Mujer #Belleza #Latino https://t.co/0qu6kSfjo1"
1055474635314266112,"La profesora de la Escuela Andaluza de Salud Pública, @margarciacal ha sido entrevistada en el programa de Radio de Canal Sur, La Mirada, para hablar de la Salud Pública desde la perspectiva de #Género y las desigualdades. https://t.co/8clRfZieeB"
1055474398050861056,"#Test ¿A qué mujer de la Biblia te pareces más? https://t.co/V3KQXJ2Kxt #Biblia. #Mujer #PersonajesBíblicos Vía: @cvclavoz"
1055474319990484993,"FUPAC busca asegurar fondos suficientes para apoyar una gama más amplia de actividades. Con el fin de ayudar a estas familias 👫 hacemos una amplia recaudación de fondos. #Gratitud #ayuda #familia #vida #empresas #trabajo #educacion #solidaridad #apoyo #igualdad #laborsocial https://t.co/4PjzFlSb3M"
1055474258049200128,"#Igualdad 🙋‍♀️
El Instituto Andaluz de la Mujer realizará durante este mes de noviembre el Ciclo 'SINERGIAS II: ENTRENANDO A MUJERES PARA LA COOPERACIÓN EMPRESARIAL'. 
Para participar 👉🏼 https://t.co/U3shBuvUp4 
Para más información 👉🏼 https://t.co/ikAfTth8MS https://t.co/3LVVHVDXUO"
1055474216273920001,"Hola @LasTop100! ¿Conoces el proyecto PUNTAS REBELDES? Un calendario feminista y solidario!
¿Nos ayudas a visibilizarlo? Explicamos el proyecto aquí --&gt; https://t.co/kbC95O9U9B

#feminismo #feminism #empowerment #empoderamiento #solidaridad https://t.co/XLDEhPbcpZ"
1055474214810120192,"El #TSJCDMX se une al #DíaNaranja Digamos NO a la #violencia contra la #mujer https://t.co/RWXgGbGayD"
1055474149710270464,"Las mujeres también juegan al fútbol, las mujeres también se quejan por las faltas cuando las cobran y no son, las mujeres... El fútbol no es solo un deporte, es un estilo de vida que no debería tener genero, que no debería ser menos reconocido que el masculino no? #igualdad https://t.co/LvJuitJMmd"
1055474109042343936,"Recuerda que tienes una cita con la #Igualdad en el #Concierto24N ¿Tienes tu entrada? Puedes comprarla en el INAEM https://t.co/p6umDg0Z0y o donar para la 'Fila 0' https://t.co/r1fXfqqS6V y colaborar en la financiación de proyectos para mujeres víctimas de #ViolenciasMachistas https://t.co/xUQxj9oZWd"
1055474086590210049,"La desigualdad de género sigue constituyendo un grave obstáculo para el desarrollo humano y conlleva a otras desigualdades como la económica que tiene un gran impacto en la sociedad. #IgualdadDeGénero Leer más acerca de Sociedad y cultura 👉 https://t.co/WNGZXfWSga https://t.co/5JbisfAyM2"
1055473930092404736,"#hombre #heterosexual practica #sexo con tu #compañera sin #penetración explora tu #cuerpo, explora el cuerpo de ella, acompáñense a explorar tu cuerpo y el suyo. #sexualidad #falocentrismo #patriarcado #masculinidad #autocura #autoayuda #amorpropio #crecimientoespiritual"
1055473919229128704,"Machista y de mal gusto.
Sois un panfleto que tiene el humor donde amarga los pepinos.
#Machista https://t.co/Tp0jZmZHW4"
1055473917530378241,"'La equidad de #género es la #justicia en el tratamiento de varones y mujeres de acuerdo a sus necesidades'. Fanni Muñoz. #GéneroyEducación"
1055473813264220160,"De los productos más demandados el primer día en https://t.co/AWctt8iaXN este fantástico jersey mytoro. Recuerda que hoy inauguramos y que ya puedes visitar nuestra tienda online. #España #toros #moda #hombre #mujer #mexico https://t.co/t2QlJDNrQd"
1055473798311493632,"#Mujer Por qué Meghan Markle se vistió de novia para ir a una cena https://t.co/vVuAI7uEIm #Mujeres #Chicas https://t.co/ZBxohQHWyF"
1055472661986451456,"Anoche se me inundó el baño; opciones? Esperar a que hoy venga el plomero o..... desarme las rejillas, estire una percha y lo arregle 💪. Calificó como Feminista o sinó salgo en tetas y diciendo Muerte al Macho no va??? #BuenJueves #Feminismo"
1055472628436267009,"Voy mandando Dos mails a un profesor con DOS preguntas cada uno de las cuales me respondió siempre la primera. #Hombre quien?"
1055472458348802049,"Las fisioterapeutas explotan ante el machismo y forman su #MeToo: tocamientos, faltas de respeto y acoso https://t.co/1WJer0V385 #MeTooFisio"
1055472315268521986,"Hoy, a las 19:30, el @movfeministasa organiza una acción contra la violencia de género en #Salamanca en la Plaza del Liceo.
Allí nos vemos, compañeras.
#NiUnaMenos #SiNosTocanAUnaNosTocanATodas #StopFeminicidios #feminismo https://t.co/ViQ5nVSXfI"
1055472308150849536,"¿Leíste el #informe realizado por la #Comisión de #Mujer de la @LegisCABA x la participación de #generos en el @elSanMartinCTBA?
Te vas a sorprender, hacé click y fijate área por área... https://t.co/PKfe4DO7aZ
#leydeparidadteatral #leydeparidad #cupotrans #BuenosAires2018 https://t.co/hCW3tGiCi7"
1055471446150053890,"Parece que hay algunos que todavia no se enteraron que son dinosaurios, pero como dice @garciasaynomore 'Pero los dinosaurios van a desaparecer' #americalatinaserafeminista #feminismo #chaopiñera https://t.co/VTiFCyHl5w"
1055471426633916416,"Las desafío a que coman una #banana adelante de un #hombre sin que les diga nada. Adelante, estoy segura de que perderán."
1055471117736034305,"No soy seguidor ni partidario de @MariaCorinaYA por diferencias que tengo con su forma de hacer oposición, pero bajo las circunstancias actuales la apoyo y me solidarizo con ella.  Atacar a una #mujer #Maduro es lo más bajo que este gobierno ha caído

#25Oct https://t.co/V9eXKlgGiO"
1055471060441800705,"@Blasi7777 @policia Hombre para empezar las mujeres tienen un 30% menos de masa muscular , es decir que encima es más complicado para ellas .
Así que ir dejar de llorar y ole por esas mujeres opositoras #igualdad"
1055470795084980224,"Gobernadora @paolabeckerv Seminario “Violencia entre cuatro paredes” de #Quillón, entrega el saludo del Presidente @sebastianpinera y sostiene que para @GobiernodeChile la #Mujer es  una prioridad en políticas de Estado. #DíaDeLaMujerRural #ÑubleLoHacemosTodos https://t.co/T0Uvv31EX1"
1055470748876394496,"@SoniaHerreraC @mjromerof @anaisbernal @Carol_MMorales Compañeras. No sabéis el enorme disgusto que tengo por no haber podido asistir hoy a la charla. @anaisbernal prometo escucharla enterita y disfrutarla. Y comentarla con mis @SoniaHerreraC y @mjromerof. Me dará ánimos para seguir siendo militante y combativa 💜 #feminismo"
1055470499222970369,"'En algunos países de #OrientePróximo está muy difundido el fenómeno de ocultar el nombre de la #MUJER, de manera que se la llama por el nombre de uno de sus hijos. Tanto, que pronunciar el nombre de la madre se ha convertido en motivo de vergüenza'. https://t.co/O3nCt9zOAF"
1055470388287811584,"La Fundación SGAE organiza en @latermicamlg  unas clases magistrales sobre #guitarra y voz en el #flamenco, el papel de la #mujer en el arte jondo y la proyección del documental de la @FundacionAlala https://t.co/dmWwDAWww8"
1055470240459571200,"Hoy y mañana nos visita el autobús de @emakundejgv donde nuestros alumnos y alumnas realizarán diversas actividades bajo el lema de la campaña de este año la #igualdad se enseña la… https://t.co/qf5lqWlbd9"
1055470214723313664,"No es suficiente con tener deseos de hacer algo, ponle fecha y desglosa las acciones para ir en avance. 
Cuando se te ocurra algo para hacer, pregúntate, para cuando lo quiero ver completado. ¡Ponle fecha! 
#geishadejesus
#comienzatuproyecto
.
.
.
#mujer… https://t.co/2Nqp5RzN3h https://t.co/ZPb7UHhC22"
1055470158016319488,"@MSPE_Andalucia @Isirpal @UGT_Andalucia Exacto, de momento que igualen el periodo de #conciliación que sí tienen las familias biparentales, no así las #familiasmonoparentales. En algunas #CCAA ya se hace.
Vayamos por pasos.
#igualdad #derechos
@MSPE_CValencia 
@AsociacionMSPE 
@GVAinclusio 
@monicaoltra 
@josefdelamo"
1055469677437165568,"Centros libres de Micromachismos. Hoy, en #grazalema 
#micromachismos #igualdad #Diferencia2 #ayuntamiento #cadiz https://t.co/v8Cn5js5pj"
1055469505864974336,"Glosario de #igualdaddegénero #HeForShe 
Perspectiva de género https://t.co/bx7Ri3QvWk"
1055469447367090176,"'La equidad de #género es un elemento de justicia social, en tanto enfrenta tipos de desigualdades. Es un factor de calidad de democracia y un asunto de ejercicio pleno de #ciudadanía'. @richicuenca #GéneroyEducación"
